19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,19,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,19,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,3,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,15,16,19,19,19,19,19,19,15,16,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,17,18,19,19,19,19,19,19,17,18,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,2,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,19,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,19,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,2,2,19,19,19,19,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
